id,lighting,distance,side,rotation,trial,time,frame,annotation,confidence,filename
t08,Ll,D90,Sl24,Rr,6,1,32, noface,-1.0,t08_Ll_D90_Sl24_Rr_06_1.txt
t08,Ll,D90,Sl24,Rr,6,2,31, away,0.99,t08_Ll_D90_Sl24_Rr_06_2.txt
t08,Ll,D90,Sl24,Rr,7,1,32, noface,-1.0,t08_Ll_D90_Sl24_Rr_07_1.txt
t08,Ll,D90,Sl24,Rr,7,2,32, left,0.48,t08_Ll_D90_Sl24_Rr_07_2.txt
t08,Ll,D90,Sl24,Rr,8,1,32, noface,-1.0,t08_Ll_D90_Sl24_Rr_08_1.txt
t08,Ll,D90,Sl24,Rr,8,2,31, left,0.54,t08_Ll_D90_Sl24_Rr_08_2.txt
t08,Ll,D90,Sl24,Rr,9,1,31, noface,-1.0,t08_Ll_D90_Sl24_Rr_09_1.txt
t08,Ll,D90,Sl24,Rr,9,2,32, noface,-1.0,t08_Ll_D90_Sl24_Rr_09_2.txt
t08,Ll,D90,Sl24,Rr,10,1,31, noface,-1.0,t08_Ll_D90_Sl24_Rr_10_1.txt
t08,Ll,D90,Sl24,Rr,10,2,32, away,0.97,t08_Ll_D90_Sl24_Rr_10_2.txt
t08,Ll,D90,Sr24,Rc,1,1,32, away,0.51,t08_Ll_D90_Sr24_Rc_01_1.txt
t08,Ll,D90,Sr24,Rc,1,2,32, left,0.46,t08_Ll_D90_Sr24_Rc_01_2.txt
t08,Ll,D90,Sr24,Rc,2,1,32, left,0.47,t08_Ll_D90_Sr24_Rc_02_1.txt
t08,Ll,D90,Sr24,Rc,2,2,32, left,0.49,t08_Ll_D90_Sr24_Rc_02_2.txt
t08,Ll,D90,Sr24,Rc,3,1,32, away,0.6,t08_Ll_D90_Sr24_Rc_03_1.txt
t08,Ll,D90,Sr24,Rc,3,2,32, left,0.55,t08_Ll_D90_Sr24_Rc_03_2.txt
t08,Ll,D90,Sr24,Rc,4,1,31, left,0.5,t08_Ll_D90_Sr24_Rc_04_1.txt
t08,Ll,D90,Sr24,Rc,4,2,31, left,0.51,t08_Ll_D90_Sr24_Rc_04_2.txt
t08,Ll,D90,Sr24,Rc,5,1,31, away,0.56,t08_Ll_D90_Sr24_Rc_05_1.txt
t08,Ll,D90,Sr24,Rc,5,2,31, left,0.44,t08_Ll_D90_Sr24_Rc_05_2.txt
t08,Ll,D90,Sr24,Rc,6,1,31, away,0.49,t08_Ll_D90_Sr24_Rc_06_1.txt
t08,Ll,D90,Sr24,Rc,6,2,31, away,0.84,t08_Ll_D90_Sr24_Rc_06_2.txt
t08,Ll,D90,Sr24,Rc,7,1,32, away,0.73,t08_Ll_D90_Sr24_Rc_07_1.txt
t08,Ll,D90,Sr24,Rc,7,2,31, left,0.46,t08_Ll_D90_Sr24_Rc_07_2.txt
t08,Ll,D90,Sr24,Rc,8,1,31, away,0.65,t08_Ll_D90_Sr24_Rc_08_1.txt
t08,Ll,D90,Sr24,Rc,8,2,31, away,0.5,t08_Ll_D90_Sr24_Rc_08_2.txt
t08,Ll,D90,Sr24,Rc,9,1,32, left,0.61,t08_Ll_D90_Sr24_Rc_09_1.txt
t08,Ll,D90,Sr24,Rc,9,2,32, left,0.56,t08_Ll_D90_Sr24_Rc_09_2.txt
t08,Ll,D90,Sr24,Rc,10,1,32, left,0.69,t08_Ll_D90_Sr24_Rc_10_1.txt
t08,Ll,D90,Sr24,Rc,10,2,31, left,0.54,t08_Ll_D90_Sr24_Rc_10_2.txt
t08,Ll,D90,Sr24,Rl,1,1,33, noface,-1.0,t08_Ll_D90_Sr24_Rl_01_1.txt
t08,Ll,D90,Sr24,Rl,1,2,30, noface,-1.0,t08_Ll_D90_Sr24_Rl_01_2.txt
t08,Ll,D90,Sr24,Rl,2,1,32, noface,-1.0,t08_Ll_D90_Sr24_Rl_02_1.txt
