id,lighting,distance,side,rotation,trial,time,frame,subject,time2,frame2,x,y,saccade,tag,new_tag,filename
c27,Lc,D30,Sc00,Rc,01,1.csv,,Subject_ID,Time,Frame,X-coord,Y-coord,Saccade,Tag,new_Tag,c27_Lc_D30_Sc00_Rc_01_1.csv
c27,Lc,D30,Sc00,Rc,01,1.csv,0,c27_Lc_D30_Sc00_Rc_01_1,0.0,0.0,427.0,203.0,0,looking,right,c27_Lc_D30_Sc00_Rc_01_1.csv
c27,Lc,D30,Sc00,Rc,01,1.csv,1,c27_Lc_D30_Sc00_Rc_01_1,0.0,1.0,86.0,401.0,1,saccade,right,c27_Lc_D30_Sc00_Rc_01_1.csv
c27,Lc,D30,Sc00,Rc,01,1.csv,2,c27_Lc_D30_Sc00_Rc_01_1,0.0,2.0,86.0,409.0,0,looking,right,c27_Lc_D30_Sc00_Rc_01_1.csv
c27,Lc,D30,Sc00,Rc,01,1.csv,3,c27_Lc_D30_Sc00_Rc_01_1,0.0,3.0,86.0,409.0,0,looking,right,c27_Lc_D30_Sc00_Rc_01_1.csv
c27,Lc,D30,Sc00,Rc,01,1.csv,4,c27_Lc_D30_Sc00_Rc_01_1,0.0,4.0,86.0,409.0,0,looking,right,c27_Lc_D30_Sc00_Rc_01_1.csv
c27,Lc,D30,Sc00,Rc,01,1.csv,5,c27_Lc_D30_Sc00_Rc_01_1,0.0,5.0,,,0,away,away,c27_Lc_D30_Sc00_Rc_01_1.csv
c27,Lc,D30,Sc00,Rc,01,1.csv,6,c27_Lc_D30_Sc00_Rc_01_1,0.0,6.0,,,0,away,away,c27_Lc_D30_Sc00_Rc_01_1.csv
c27,Lc,D30,Sc00,Rc,01,1.csv,7,c27_Lc_D30_Sc00_Rc_01_1,0.0,7.0,,,0,away,away,c27_Lc_D30_Sc00_Rc_01_1.csv
c27,Lc,D30,Sc00,Rc,01,1.csv,8,c27_Lc_D30_Sc00_Rc_01_1,0.0,8.0,,,0,away,away,c27_Lc_D30_Sc00_Rc_01_1.csv
c27,Lc,D30,Sc00,Rc,01,1.csv,9,c27_Lc_D30_Sc00_Rc_01_1,0.0,9.0,,,0,away,away,c27_Lc_D30_Sc00_Rc_01_1.csv
c27,Lc,D30,Sc00,Rc,01,1.csv,10,c27_Lc_D30_Sc00_Rc_01_1,0.0,10.0,,,0,away,away,c27_Lc_D30_Sc00_Rc_01_1.csv
