id,lighting,distance,side,rotation,trial,time,frame,subject,time2,frame2,x,y,saccade,tag,new_tag,filename
t27,Ll,D30,Sc00,Rc,01,1.csv,,Subject_ID,Time,Frame,X-coord,Y-coord,Saccade,Tag,new_Tag,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,0,t27_Ll_D30_Sc00_Rc_01_1,0.0,0.0,427,203,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,1,t27_Ll_D30_Sc00_Rc_01_1,0.0,1.0,427,203,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,2,t27_Ll_D30_Sc00_Rc_01_1,0.0,2.0,427,203,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,3,t27_Ll_D30_Sc00_Rc_01_1,0.0,3.0,427,203,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,4,t27_Ll_D30_Sc00_Rc_01_1,0.0,4.0,394,209,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,5,t27_Ll_D30_Sc00_Rc_01_1,0.0,5.0,394,209,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,6,t27_Ll_D30_Sc00_Rc_01_1,0.0,6.0,394,209,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,7,t27_Ll_D30_Sc00_Rc_01_1,0.0,7.0,360,216,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,8,t27_Ll_D30_Sc00_Rc_01_1,0.0,8.0,329,223,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,9,t27_Ll_D30_Sc00_Rc_01_1,0.0,9.0,296,231,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,10,t27_Ll_D30_Sc00_Rc_01_1,0.0,10.0,252,240,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,11,t27_Ll_D30_Sc00_Rc_01_1,0.0,11.0,247,245,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,12,t27_Ll_D30_Sc00_Rc_01_1,0.0,12.0,247,245,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,13,t27_Ll_D30_Sc00_Rc_01_1,0.0,13.0,205,254,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,14,t27_Ll_D30_Sc00_Rc_01_1,0.0,14.0,200,259,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,15,t27_Ll_D30_Sc00_Rc_01_1,0.0,15.0,190,262,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,16,t27_Ll_D30_Sc00_Rc_01_1,0.0,16.0,181,268,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,17,t27_Ll_D30_Sc00_Rc_01_1,0.0,17.0,192,273,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,18,t27_Ll_D30_Sc00_Rc_01_1,0.0,18.0,187,277,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,19,t27_Ll_D30_Sc00_Rc_01_1,0.0,19.0,194,282,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,20,t27_Ll_D30_Sc00_Rc_01_1,0.0,20.0,187,286,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,21,t27_Ll_D30_Sc00_Rc_01_1,0.0,21.0,191,291,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,22,t27_Ll_D30_Sc00_Rc_01_1,0.0,22.0,189,293,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,23,t27_Ll_D30_Sc00_Rc_01_1,0.0,23.0,187,297,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,24,t27_Ll_D30_Sc00_Rc_01_1,0.0,24.0,189,299,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,25,t27_Ll_D30_Sc00_Rc_01_1,0.0,25.0,185,301,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,26,t27_Ll_D30_Sc00_Rc_01_1,0.0,26.0,193,303,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,27,t27_Ll_D30_Sc00_Rc_01_1,0.0,27.0,193,303,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,28,t27_Ll_D30_Sc00_Rc_01_1,0.0,28.0,205,303,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,29,t27_Ll_D30_Sc00_Rc_01_1,0.0,29.0,213,305,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,30,t27_Ll_D30_Sc00_Rc_01_1,0.0,30.0,213,305,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,1.csv,31,t27_Ll_D30_Sc00_Rc_01_1,0.0,31.0,224,306,0,looking,right,t27_Ll_D30_Sc00_Rc_01_1.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,,Subject_ID,Time,Frame,X-coord,Y-coord,Saccade,Tag,new_Tag,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,0,t27_Ll_D30_Sc00_Rc_01_2,0.0,0.0,427,203,0,looking,right,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,1,t27_Ll_D30_Sc00_Rc_01_2,0.0,1.0,483,221,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,2,t27_Ll_D30_Sc00_Rc_01_2,0.0,2.0,431,235,0,looking,right,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,3,t27_Ll_D30_Sc00_Rc_01_2,0.0,3.0,431,235,0,looking,right,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,4,t27_Ll_D30_Sc00_Rc_01_2,0.0,4.0,465,236,0,looking,right,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,5,t27_Ll_D30_Sc00_Rc_01_2,0.0,5.0,465,236,0,looking,right,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,6,t27_Ll_D30_Sc00_Rc_01_2,0.0,6.0,499,241,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,7,t27_Ll_D30_Sc00_Rc_01_2,0.0,7.0,509,239,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,8,t27_Ll_D30_Sc00_Rc_01_2,0.0,8.0,563,234,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,9,t27_Ll_D30_Sc00_Rc_01_2,0.0,9.0,598,232,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,10,t27_Ll_D30_Sc00_Rc_01_2,0.0,10.0,598,232,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,11,t27_Ll_D30_Sc00_Rc_01_2,0.0,11.0,598,230,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,12,t27_Ll_D30_Sc00_Rc_01_2,0.0,12.0,598,230,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,13,t27_Ll_D30_Sc00_Rc_01_2,0.0,13.0,620,229,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,14,t27_Ll_D30_Sc00_Rc_01_2,0.0,14.0,619,229,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,15,t27_Ll_D30_Sc00_Rc_01_2,0.0,15.0,622,230,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,16,t27_Ll_D30_Sc00_Rc_01_2,0.0,16.0,616,229,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,17,t27_Ll_D30_Sc00_Rc_01_2,0.0,17.0,612,230,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,18,t27_Ll_D30_Sc00_Rc_01_2,0.0,18.0,614,230,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,19,t27_Ll_D30_Sc00_Rc_01_2,0.0,19.0,617,229,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,20,t27_Ll_D30_Sc00_Rc_01_2,0.0,20.0,619,227,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
t27,Ll,D30,Sc00,Rc,01,2.csv,21,t27_Ll_D30_Sc00_Rc_01_2,0.0,21.0,619,227,0,looking,left,t27_Ll_D30_Sc00_Rc_01_2.csv
