id,lighting,distance,side,rotation,trial,time,frame,subject,time2,frame2,x,y,saccade,tag,new_tag,filename
t05,Ll,D30,Sc00,Rc,01,1.csv,,Subject_ID,Time,Frame,X-coord,Y-coord,Saccade,Tag,new_Tag,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,0,t05_Ll_D30_Sc00_Rc_01_1,0.0,0.0,695.0,337.0,0,looking,left,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,1,t05_Ll_D30_Sc00_Rc_01_1,0.0,1.0,592.0,379.0,0,looking,left,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,2,t05_Ll_D30_Sc00_Rc_01_1,0.0,2.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,3,t05_Ll_D30_Sc00_Rc_01_1,0.0,3.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,4,t05_Ll_D30_Sc00_Rc_01_1,0.0,4.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,5,t05_Ll_D30_Sc00_Rc_01_1,0.0,5.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,6,t05_Ll_D30_Sc00_Rc_01_1,0.0,6.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,7,t05_Ll_D30_Sc00_Rc_01_1,0.0,7.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,8,t05_Ll_D30_Sc00_Rc_01_1,0.0,8.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,9,t05_Ll_D30_Sc00_Rc_01_1,0.0,9.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,10,t05_Ll_D30_Sc00_Rc_01_1,0.0,10.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,11,t05_Ll_D30_Sc00_Rc_01_1,0.0,11.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,12,t05_Ll_D30_Sc00_Rc_01_1,0.0,12.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,13,t05_Ll_D30_Sc00_Rc_01_1,0.0,13.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
t05,Ll,D30,Sc00,Rc,01,1.csv,14,t05_Ll_D30_Sc00_Rc_01_1,0.0,14.0,,,0,away,away,t05_Ll_D30_Sc00_Rc_01_1.csv
