id,lighting,distance,side,rotation,trial,time,frame,annotation,confidence,filename
t08,Ll,D30,Sc00,Rr,01,2,11, away, 0.97,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,12, away, 0.97,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,13, away, 0.97,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,14, away, 0.97,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,15, away, 0.96,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,16, away, 0.95,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,17, away, 0.94,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,18, away, 0.94,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,19, away, 0.90,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,20, away, 0.90,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,21, away, 0.80,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,22, away, 0.86,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,23, away, 0.79,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,24, away, 0.87,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,25, away, 0.83,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,01,2,26, away, 0.90,t08_Ll_D30_Sc00_Rr_01_2.txt
t08,Ll,D30,Sc00,Rr,02,1,4, left, 0.59,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,5, left, 0.62,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,6, left, 0.64,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,7, left, 0.66,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,8, left, 0.65,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,9, left, 0.66,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,10, left, 0.64,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,11, left, 0.65,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,12, left, 0.65,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,13, left, 0.65,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,14, left, 0.62,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,15, left, 0.63,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,16, left, 0.58,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,17, left, 0.57,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,18, left, 0.52,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,19, left, 0.51,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,20, left, 0.47,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,21, left, 0.44,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,22, left, 0.45,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,23, away, 0.48,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,24, left, 0.42,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,25, away, 0.54,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,1,26, away, 0.42,t08_Ll_D30_Sc00_Rr_02_1.txt
t08,Ll,D30,Sc00,Rr,02,2,4, left, 0.45,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,5, left, 0.51,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,6, left, 0.49,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,7, left, 0.53,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,8, left, 0.54,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,9, left, 0.55,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,10, left, 0.57,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,11, left, 0.51,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,12, left, 0.48,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,13, away, 0.48,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,14, left, 0.44,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,15, away, 0.53,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,16, away, 0.52,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,17, away, 0.57,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,18, away, 0.50,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,19, away, 0.52,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,20, away, 0.49,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,21, away, 0.48,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,22, away, 0.43,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,23, away, 0.40,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,24, away, 0.41,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,25, away, 0.41,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,02,2,26, away, 0.42,t08_Ll_D30_Sc00_Rr_02_2.txt
t08,Ll,D30,Sc00,Rr,03,1,4, away, 0.48,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,5, away, 0.62,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,6, away, 0.50,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,7, away, 0.59,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,8, away, 0.57,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,9, away, 0.60,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,10, away, 0.60,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,11, away, 0.51,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,12, away, 0.65,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,13, away, 0.53,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,14, away, 0.60,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,15, away, 0.47,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,16, away, 0.57,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,17, away, 0.46,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,18, away, 0.44,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,19, away, 0.39,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,20, left, 0.37,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,21, away, 0.38,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,22, left, 0.41,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,23, away, 0.37,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,24, left, 0.42,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,25, away, 0.41,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,26, left, 0.38,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,1,27, away, 0.44,t08_Ll_D30_Sc00_Rr_03_1.txt
t08,Ll,D30,Sc00,Rr,03,2,4, right, 0.43,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,5, right, 0.59,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,6, right, 0.52,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,7, right, 0.62,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,8, right, 0.59,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,9, right, 0.66,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,10, right, 0.68,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,11, right, 0.69,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,12, right, 0.64,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,13, right, 0.63,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,14, right, 0.69,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,15, right, 0.62,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,16, right, 0.65,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,17, right, 0.59,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,18, right, 0.64,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,19, right, 0.53,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,20, right, 0.56,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,21, right, 0.53,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,22, right, 0.57,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,23, right, 0.47,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,24, right, 0.42,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,25, right, 0.41,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,26, right, 0.40,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,03,2,27, right, 0.42,t08_Ll_D30_Sc00_Rr_03_2.txt
t08,Ll,D30,Sc00,Rr,04,1,4, left, 0.81,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,5, left, 0.77,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,6, left, 0.74,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,7, left, 0.71,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,8, left, 0.74,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,9, left, 0.75,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,10, left, 0.74,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,11, left, 0.75,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,12, left, 0.75,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,13, left, 0.75,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,14, left, 0.71,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,15, left, 0.76,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,16, left, 0.76,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,17, left, 0.82,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,18, left, 0.84,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,19, left, 0.85,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,20, left, 0.83,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,21, left, 0.82,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,22, left, 0.82,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,23, left, 0.80,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,24, left, 0.84,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,25, left, 0.85,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,1,26, left, 0.87,t08_Ll_D30_Sc00_Rr_04_1.txt
t08,Ll,D30,Sc00,Rr,04,2,4, away, 0.59,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,5, away, 0.50,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,6, left, 0.54,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,7, left, 0.49,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,8, left, 0.55,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,9, left, 0.49,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,10, left, 0.59,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,11, away, 0.54,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,12, left, 0.57,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,13, away, 0.53,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,14, left, 0.68,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,15, left, 0.54,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,16, left, 0.64,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,17, left, 0.58,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,18, left, 0.62,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,19, left, 0.61,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,20, left, 0.64,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,21, left, 0.69,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,22, left, 0.70,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,23, left, 0.75,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,24, left, 0.70,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,25, left, 0.74,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,04,2,26, left, 0.71,t08_Ll_D30_Sc00_Rr_04_2.txt
t08,Ll,D30,Sc00,Rr,05,1,4, left, 0.41,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,5, left, 0.49,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,6, left, 0.48,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,7, left, 0.53,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,8, left, 0.49,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,9, left, 0.52,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,10, left, 0.49,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,11, left, 0.50,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,12, left, 0.46,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,13, left, 0.49,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,14, left, 0.51,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,15, left, 0.51,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,16, left, 0.50,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,17, left, 0.62,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,18, left, 0.64,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,19, left, 0.71,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,20, left, 0.66,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,21, left, 0.64,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,22, left, 0.67,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,23, left, 0.66,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,24, left, 0.72,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,25, left, 0.72,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,1,26, left, 0.73,t08_Ll_D30_Sc00_Rr_05_1.txt
t08,Ll,D30,Sc00,Rr,05,2,4, left, 0.61,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,5, left, 0.71,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,6, left, 0.62,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,7, left, 0.76,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,8, left, 0.74,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,9, left, 0.84,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,10, left, 0.77,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,11, left, 0.86,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,12, left, 0.85,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,13, left, 0.85,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,14, left, 0.88,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,15, left, 0.86,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,16, left, 0.90,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,17, left, 0.91,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,18, left, 0.90,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,19, left, 0.91,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,20, left, 0.94,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,21, left, 0.93,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,22, left, 0.94,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,23, left, 0.93,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,24, left, 0.95,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,25, left, 0.94,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,05,2,26, left, 0.95,t08_Ll_D30_Sc00_Rr_05_2.txt
t08,Ll,D30,Sc00,Rr,06,1,4, left, 0.71,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,5, left, 0.85,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,6, left, 0.81,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,7, left, 0.89,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,8, left, 0.87,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,9, left, 0.93,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,10, left, 0.91,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,11, left, 0.92,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,12, left, 0.92,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,13, left, 0.90,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,14, left, 0.90,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,15, left, 0.91,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,16, left, 0.89,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,17, left, 0.90,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,18, left, 0.88,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,19, left, 0.89,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,20, left, 0.86,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,21, left, 0.88,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,22, left, 0.87,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,23, left, 0.87,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,24, left, 0.84,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,25, left, 0.85,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,26, left, 0.85,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,1,27, left, 0.85,t08_Ll_D30_Sc00_Rr_06_1.txt
t08,Ll,D30,Sc00,Rr,06,2,4, away, 0.65,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,5, away, 0.68,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,6, away, 0.62,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,7, away, 0.60,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,8, away, 0.53,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,9, away, 0.52,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,10, left, 0.56,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,11, left, 0.63,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,12, left, 0.75,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,13, left, 0.78,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,14, left, 0.62,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,15, left, 0.67,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,16, left, 0.52,t08_Ll_D30_Sc00_Rr_06_2.txt
t08,Ll,D30,Sc00,Rr,06,2,17, left, 0.65,t08_Ll_D30_Sc00_Rr_06_2.txt
