id,lighting,distance,side,rotation,trial,time,frame,subject,time2,frame2,x,y,saccade,tag,new_Tag,filename,new_tag
t16,Lr,D30,Sc00,Rc,3,2.csv,32.0,t16_Lr_D30_Sc00_Rc_03_2,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rc_03_2.csv,away
t16,Lr,D30,Sc00,Rc,4,1.csv,32.0,t16_Lr_D30_Sc00_Rc_04_1,0.0,31.0,281.0,210.0,0,looking,,t16_Lr_D30_Sc00_Rc_04_1.csv,right
t16,Lr,D30,Sc00,Rc,4,2.csv,32.0,t16_Lr_D30_Sc00_Rc_04_2,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rc_04_2.csv,away
t16,Lr,D30,Sc00,Rc,5,1.csv,32.0,t16_Lr_D30_Sc00_Rc_05_1,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rc_05_1.csv,away
t16,Lr,D30,Sc00,Rc,5,2.csv,32.0,t16_Lr_D30_Sc00_Rc_05_2,0.0,31.0,300.0,352.0,0,looking,,t16_Lr_D30_Sc00_Rc_05_2.csv,right
t16,Lr,D30,Sc00,Rc,6,1.csv,31.0,t16_Lr_D30_Sc00_Rc_06_1,0.0,30.0,,,0,away,,t16_Lr_D30_Sc00_Rc_06_1.csv,away
t16,Lr,D30,Sc00,Rc,6,2.csv,33.0,t16_Lr_D30_Sc00_Rc_06_2,0.0,32.0,,,0,away,,t16_Lr_D30_Sc00_Rc_06_2.csv,away
t16,Lr,D30,Sc00,Rc,7,1.csv,31.0,t16_Lr_D30_Sc00_Rc_07_1,0.0,30.0,,,0,away,,t16_Lr_D30_Sc00_Rc_07_1.csv,away
t16,Lr,D30,Sc00,Rc,7,2.csv,32.0,t16_Lr_D30_Sc00_Rc_07_2,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rc_07_2.csv,away
t16,Lr,D30,Sc00,Rc,8,1.csv,32.0,t16_Lr_D30_Sc00_Rc_08_1,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rc_08_1.csv,away
t16,Lr,D30,Sc00,Rc,8,2.csv,32.0,t16_Lr_D30_Sc00_Rc_08_2,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rc_08_2.csv,away
t16,Lr,D30,Sc00,Rc,9,1.csv,31.0,t16_Lr_D30_Sc00_Rc_09_1,0.0,30.0,,,0,away,,t16_Lr_D30_Sc00_Rc_09_1.csv,away
t16,Lr,D30,Sc00,Rc,9,2.csv,31.0,t16_Lr_D30_Sc00_Rc_09_2,0.0,30.0,,,0,away,,t16_Lr_D30_Sc00_Rc_09_2.csv,away
t16,Lr,D30,Sc00,Rc,10,1.csv,31.0,t16_Lr_D30_Sc00_Rc_10_1,0.0,30.0,,,0,away,,t16_Lr_D30_Sc00_Rc_10_1.csv,away
t16,Lr,D30,Sc00,Rc,10,2.csv,31.0,t16_Lr_D30_Sc00_Rc_10_2,0.0,30.0,,,0,away,,t16_Lr_D30_Sc00_Rc_10_2.csv,away
t16,Lr,D30,Sc00,Rl,1,1.csv,32.0,t16_Lr_D30_Sc00_Rl_01_1,0.0,31.0,227.0,226.0,0,looking,,t16_Lr_D30_Sc00_Rl_01_1.csv,right
t16,Lr,D30,Sc00,Rl,1,2.csv,32.0,t16_Lr_D30_Sc00_Rl_01_2,0.0,31.0,226,240,0,looking,,t16_Lr_D30_Sc00_Rl_01_2.csv,right
t16,Lr,D30,Sc00,Rl,2,1.csv,32.0,t16_Lr_D30_Sc00_Rl_02_1,0.0,31.0,371,228,0,looking,,t16_Lr_D30_Sc00_Rl_02_1.csv,right
t16,Lr,D30,Sc00,Rl,2,2.csv,31.0,t16_Lr_D30_Sc00_Rl_02_2,0.0,30.0,281,225,0,looking,,t16_Lr_D30_Sc00_Rl_02_2.csv,right
t16,Lr,D30,Sc00,Rl,3,1.csv,32.0,t16_Lr_D30_Sc00_Rl_03_1,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rl_03_1.csv,away
t16,Lr,D30,Sc00,Rl,3,2.csv,32.0,t16_Lr_D30_Sc00_Rl_03_2,0.0,31.0,324,222,0,looking,,t16_Lr_D30_Sc00_Rl_03_2.csv,right
t16,Lr,D30,Sc00,Rl,4,1.csv,31.0,t16_Lr_D30_Sc00_Rl_04_1,0.0,30.0,307,235,0,looking,,t16_Lr_D30_Sc00_Rl_04_1.csv,right
t16,Lr,D30,Sc00,Rl,4,2.csv,31.0,t16_Lr_D30_Sc00_Rl_04_2,0.0,30.0,279,287,0,looking,,t16_Lr_D30_Sc00_Rl_04_2.csv,right
t16,Lr,D30,Sc00,Rl,5,1.csv,31.0,t16_Lr_D30_Sc00_Rl_05_1,0.0,30.0,244,236,0,looking,,t16_Lr_D30_Sc00_Rl_05_1.csv,right
t16,Lr,D30,Sc00,Rl,5,2.csv,33.0,t16_Lr_D30_Sc00_Rl_05_2,0.0,32.0,631.0,251.0,0,looking,,t16_Lr_D30_Sc00_Rl_05_2.csv,left
t16,Lr,D30,Sc00,Rl,6,1.csv,32.0,t16_Lr_D30_Sc00_Rl_06_1,0.0,31.0,626.0,334.0,0,looking,,t16_Lr_D30_Sc00_Rl_06_1.csv,left
t16,Lr,D30,Sc00,Rl,6,2.csv,32.0,t16_Lr_D30_Sc00_Rl_06_2,0.0,31.0,632,336,0,looking,,t16_Lr_D30_Sc00_Rl_06_2.csv,left
t16,Lr,D30,Sc00,Rl,7,1.csv,31.0,t16_Lr_D30_Sc00_Rl_07_1,0.0,30.0,431,264,0,looking,,t16_Lr_D30_Sc00_Rl_07_1.csv,right
t16,Lr,D30,Sc00,Rl,7,2.csv,30.0,t16_Lr_D30_Sc00_Rl_07_2,0.0,29.0,366,251,0,looking,,t16_Lr_D30_Sc00_Rl_07_2.csv,right
t16,Lr,D30,Sc00,Rl,8,1.csv,32.0,t16_Lr_D30_Sc00_Rl_08_1,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rl_08_1.csv,away
t16,Lr,D30,Sc00,Rl,8,2.csv,32.0,t16_Lr_D30_Sc00_Rl_08_2,0.0,31.0,675.0,343.0,0,looking,,t16_Lr_D30_Sc00_Rl_08_2.csv,left
t16,Lr,D30,Sc00,Rl,9,1.csv,32.0,t16_Lr_D30_Sc00_Rl_09_1,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rl_09_1.csv,away
t16,Lr,D30,Sc00,Rl,9,2.csv,32.0,t16_Lr_D30_Sc00_Rl_09_2,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rl_09_2.csv,away
t16,Lr,D30,Sc00,Rl,10,1.csv,31.0,t16_Lr_D30_Sc00_Rl_10_1,0.0,30.0,837.0,364.0,0,looking,,t16_Lr_D30_Sc00_Rl_10_1.csv,left
t16,Lr,D30,Sc00,Rl,10,2.csv,33.0,t16_Lr_D30_Sc00_Rl_10_2,0.0,32.0,813.0,308.0,0,looking,,t16_Lr_D30_Sc00_Rl_10_2.csv,left
t16,Lr,D30,Sc00,Rr,1,1.csv,31.0,t16_Lr_D30_Sc00_Rr_01_1,0.0,30.0,271,269,0,looking,,t16_Lr_D30_Sc00_Rr_01_1.csv,right
t16,Lr,D30,Sc00,Rr,1,2.csv,31.0,t16_Lr_D30_Sc00_Rr_01_2,0.0,30.0,286.0,346.0,0,looking,,t16_Lr_D30_Sc00_Rr_01_2.csv,right
t16,Lr,D30,Sc00,Rr,2,1.csv,31.0,t16_Lr_D30_Sc00_Rr_02_1,0.0,30.0,245,332,0,looking,,t16_Lr_D30_Sc00_Rr_02_1.csv,right
t16,Lr,D30,Sc00,Rr,2,2.csv,31.0,t16_Lr_D30_Sc00_Rr_02_2,0.0,30.0,255.0,369.0,0,looking,,t16_Lr_D30_Sc00_Rr_02_2.csv,right
t16,Lr,D30,Sc00,Rr,3,1.csv,31.0,t16_Lr_D30_Sc00_Rr_03_1,0.0,30.0,415,311,0,looking,,t16_Lr_D30_Sc00_Rr_03_1.csv,right
t16,Lr,D30,Sc00,Rr,3,2.csv,31.0,t16_Lr_D30_Sc00_Rr_03_2,0.0,30.0,291,357,0,looking,,t16_Lr_D30_Sc00_Rr_03_2.csv,right
t16,Lr,D30,Sc00,Rr,4,1.csv,32.0,t16_Lr_D30_Sc00_Rr_04_1,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rr_04_1.csv,away
t16,Lr,D30,Sc00,Rr,4,2.csv,32.0,t16_Lr_D30_Sc00_Rr_04_2,0.0,31.0,398.0,329.0,0,looking,,t16_Lr_D30_Sc00_Rr_04_2.csv,right
t16,Lr,D30,Sc00,Rr,5,1.csv,32.0,t16_Lr_D30_Sc00_Rr_05_1,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rr_05_1.csv,away
t16,Lr,D30,Sc00,Rr,5,2.csv,32.0,t16_Lr_D30_Sc00_Rr_05_2,0.0,31.0,,,0,away,,t16_Lr_D30_Sc00_Rr_05_2.csv,away
t16,Lr,D30,Sc00,Rr,6,1.csv,31.0,t16_Lr_D30_Sc00_Rr_06_1,0.0,30.0,,,0,away,,t16_Lr_D30_Sc00_Rr_06_1.csv,away
t16,Lr,D30,Sc00,Rr,6,2.csv,31.0,t16_Lr_D30_Sc00_Rr_06_2,0.0,30.0,503,286,0,looking,,t16_Lr_D30_Sc00_Rr_06_2.csv,left
t16,Lr,D30,Sc00,Rr,7,1.csv,32.0,t16_Lr_D30_Sc00_Rr_07_1,0.0,31.0,536,296,0,looking,,t16_Lr_D30_Sc00_Rr_07_1.csv,left
